Самарская Самара (fix);884632;5.5;2.2;2.2 (23);
Самарская Самара (fix);884633;5.5;2.2;2.2 (23);
Самарская Самара (fix);884634;5.5;2.2;2.2 (23);
Самарская Самара (fix);884636;5.5;2.2;2.2 (23);
Самарская Самара (fix);884637;5.5;2.2;2.2 (23);
Самарская Самара (fix);884638;5.5;2.2;2.2 (23);
Самарская Самара (fix);88469;5.5;2.2;2.2 (23);
Самарская Тольятти - город (fix);88482;5.5;2.2;2.2 (23);
Самарская Тольятти (fix);8848;5.5;2.2;2.2 (23);
Саратовская (fix);8845;5.5;2.2;2.2 (23);
Саратовская Саратов (fix);88452;5.5;2.2;2.2 (23);
С-Петербург (fix);8812;5.5;2.2;2.2 (23);
Татарстан (fix);8843;5.5;2.2;2.2 (23);
Татарстан Казань (fix);88432;5.5;2.2;2.2 (23);
Татарстан Казань (fix);88435;5.5;2.2;2.2 (23);
Татарстан Набережные Челны - город (fix);88552;5.5;2.2;2.2 (23);
Татарстан Набережные Челны (fix);8855;5.5;2.2;2.2 (23);
Удмуртия (fix);8341;5.5;2.2;2.2 (23);
Удмуртия Ижевск (fix);83412;5.5;2.2;2.2 (23);
Ульяновская (fix);8842;5.5;2.2;2.2 (23);
Ульяновская Димитровград (fix);884235;5.5;2.2;2.2 (23);
Ульяновская Ульяновск (fix);88422;5.5;2.2;2.2 (23);
Чувашия (fix);8835;5.5;2.2;2.2 (23);
Чувашия Чебоксары (fix);88352;5.5;2.2;2.2 (23);
Россия (mob) - Билайн - MNP;800099;10.5;7;7(24);
Адыгея (fix);8877;6.5;3.8;3.8 (25);
Адыгея Майкоп (fix);88772;6.5;3.8;3.8 (25);
Астраханская (fix);8851;6.5;3.8;3.8 (25);
Астраханская Астрахань (fix);88512;6.5;3.8;3.8 (25);
Байконур (fix);8336;6.5;3.8;3.8 (25);
Дагестан (fix);8872;6.5;3.8;3.8 (25);
Дагестан Махачкала (fix);88722;6.5;3.8;3.8 (25);
Ингушетия (fix);8873;6.5;3.8;3.8 (25);
Ингушетия Назрань(fix);88732;6.5;3.8;3.8 (25);
Кабардино-Балкария (fix);8866;6.5;3.8;3.8 (25);
Кабардино-Балкария Нальчик (fix);88662;6.5;3.8;3.8 (25);
Карачаево-Черкессия (fix);8878;6.5;3.8;3.8 (25);
Карачаево-Черкессия Черкесск (fix);88782;6.5;3.8;3.8 (25);
Кемеровская (fix);8384;6.5;3.8;3.8 (25);
Кемеровская Анжеро-Судженск (fix);838453;6.5;3.8;3.8 (25);
Кемеровская Белово (fix);838452;6.5;3.8;3.8 (25);
Кемеровская Калтан (fix);838472;6.5;3.8;3.8 (25);
Кемеровская Кемерово (fix);83842;6.5;3.8;3.8 (25);
Кемеровская Киселевск (fix);838464;6.5;3.8;3.8 (25);
Кемеровская Ленинск Кузнецкий (fix);838456;6.5;3.8;3.8 (25);
Кемеровская Междуреченск (fix);838475;6.5;3.8;3.8 (25);
Кемеровская Мыски (fix);838474;6.5;3.8;3.8 (25);
Кемеровская Новокузнецк (fix);83843;6.5;3.8;3.8 (25);
Кемеровская Прокопьевск (fix);838466;6.5;3.8;3.8 (25);
Кемеровская Таштагол (fix);838473;6.5;3.8;3.8 (25);
Кемеровская Юрга (fix);838451;6.5;3.8;3.8 (25);
Краснодарский (fix);8861;6.5;3.8;3.8 (25);
Краснодарский Анапа (fix);886133;6.5;3.8;3.8 (25);
Краснодарский Геленджик (fix);886141;6.5;3.8;3.8 (25);
Краснодарский Краснодар (fix);88612;6.5;3.8;3.8 (25);
Краснодарский Краснодар (fix);886194;6.5;3.8;3.8 (25);
Краснодарский Краснодар (fix);886199;6.5;3.8;3.8 (25);
Краснодарский Новороссийск (fix);88617;6.5;3.8;3.8 (25);
Краснодарский Сочи (fix);8862;6.5;3.8;3.8 (25);
Краснодарский Темрюк (fix);886148;6.5;3.8;3.8 (25);
Краснодарский Тимашевск (fix);886130;6.5;3.8;3.8 (25);
Курганская (fix);8352;6.5;3.8;3.8 (25);
Курганская Курган (fix);83522;6.5;3.8;3.8 (25);
Мурманская (fix);8815;6.5;3.8;3.8 (25);
Мурманская Мурманск (fix);88152;6.5;3.8;3.8 (25);
Новосибирская (fix);8383;6.5;3.8;3.8 (25);
Новосибирская Бердск (fix);838341;6.5;3.8;3.8 (25);
Новосибирская Новосибирск (fix);83832;6.5;3.8;3.8 (25);
Новосибирская Новосибирск (fix);83833;6.5;3.8;3.8 (25);
Омская (fix);8381;6.5;3.8;3.8 (25);
Омская Омск (fix);83812;6.5;3.8;3.8 (25);
Оренбургская (fix);8353;6.5;3.8;3.8 (25);
Оренбургская Оренбург (fix);83532;6.5;3.8;3.8 (25);
Свердловская (fix);8343;6.5;3.8;3.8 (25);
Свердловская Асбест (fix);834365;6.5;3.8;3.8 (25);
Свердловская Верхняя Пышма (fix);834368;6.5;3.8;3.8 (25);
Свердловская Екатеринбург (fix);83432;6.5;3.8;3.8 (25);
Свердловская Екатеринбург (fix);83433;6.5;3.8;3.8 (25);
Свердловская Каменск-Уральский (fix);834393;6.5;3.8;3.8 (25);
Свердловская Кировград (fix);834357;6.5;3.8;3.8 (25);
Свердловская Нижний Тагил (fix);834352;6.5;3.8;3.8 (25);
Свердловская Нижний Тагил (fix);834353;6.5;3.8;3.8 (25);
Свердловская Нижний Тагил (fix);834354;6.5;3.8;3.8 (25);
Свердловская Нижний Тагил (fix);834359;6.5;3.8;3.8 (25);
Свердловская Первоуральск (fix);834392;6.5;3.8;3.8 (25);
Свердловская Первоуральск (fix);834396;6.5;3.8;3.8 (25);
Свердловская Серов (fix);834385;6.5;3.8;3.8 (25);
Северная Осетия (fix);8867;6.5;3.8;3.8 (25);
Северная Осетия Беслан (fix);886737;6.5;3.8;3.8 (25);
Северная Осетия Владикавказ (fix);88672;6.5;3.8;3.8 (25);
Северная Осетия Моздок (fix);886736;6.5;3.8;3.8 (25);
Ставропольский (fix);8865;6.5;3.8;3.8 (25);
Ставропольский Есcентуки (fix);887934;6.5;3.8;3.8 (25);
Ставропольский Железноводск (fix);887932;6.5;3.8;3.8 (25);
Ставропольский Кисловодск (fix);887937;6.5;3.8;3.8 (25);
Ставропольский Мин Воды (fix);887922;6.5;3.8;3.8 (25);
Ставропольский Новопавловск (fix);887938;6.5;3.8;3.8 (25);
Ставропольский Пятигорск - город (fix);887933;6.5;3.8;3.8 (25);
Ставропольский Пятигорск (fix);8879;6.5;3.8;3.8 (25);
Ставропольский Ставрополь (fix);88652;6.5;3.8;3.8 (25);
Томская (fix);8382;6.5;3.8;3.8 (25);
Томская Северск (fix);83823;6.5;3.8;3.8 (25);
Томская Томск (fix);83822;6.5;3.8;3.8 (25);
Тюменская (fix);8345;6.5;3.8;3.8 (25);
Тюменская Тюмень (fix);83452;6.5;3.8;3.8 (25);
Ханты-Мансийский (fix);8346;6.5;3.8;3.8 (25);
Ханты-Мансийский Сургут (fix);83462;6.5;3.8;3.8 (25);
Челябинская (fix);8351;6.5;3.8;3.8 (25);
Челябинская Магнитогорск (fix);835192;6.5;3.8;3.8 (25);
Челябинская Магнитогорск (fix);835193;6.5;3.8;3.8 (25);
Челябинская Магнитогорск (fix);835194;6.5;3.8;3.8 (25);
Челябинская Магнитогорск (fix);835195;6.5;3.8;3.8 (25);
Челябинская Челябинск (fix);83512;6.5;3.8;3.8 (25);
Челябинская Челябинск (fix);83517;6.5;3.8;3.8 (25);
Челябинская Челябинск (fix);835190;6.5;3.8;3.8 (25);
Чеченская (fix);8871;6.5;3.8;3.8 (25);
Чеченская Грозный (fix);88712;6.5;3.8;3.8 (25);
Ямало-Ненецкий (fix);8349;6.5;3.8;3.8 (25);
Ямало-Ненецкий Новый-Уренгой (fix);834942;6.5;3.8;3.8 (25);
Ямало-Ненецкий Новый-Уренгой (fix);834949;6.5;3.8;3.8 (25);
Ямало-Ненецкий Ноябрьск (fix);83496;6.5;3.8;3.8 (25);
Ямало-Ненецкий Салехард (fix);83492;6.5;3.8;3.8 (25);
Алтай (fix);8388;7.2;4.5;4.5 (26);
Алтай Горно-Алтайск (fix);83882;7.2;4.5;4.5 (26);
Алтайский (fix);8385;7.2;4.5;4.5 (26);
Алтайский Барнаул (fix);83852;7.2;4.5;4.5 (26);
Алтайский Бийск (fix);83854;7.2;4.5;4.5 (26);
Алтайский Рубцовск (fix);838557;7.2;4.5;4.5 (26);
Бурятия (fix);8301;7.2;4.5;4.5 (26);
Бурятия Улан-Удэ (fix);83012;7.2;4.5;4.5 (26);
Иркутская (fix);8395;7.2;4.5;4.5 (26);
Иркутская Ангарск (fix);839555;7.2;4.5;4.5 (26);
Иркутская Ангарск (fix);839556;7.2;4.5;4.5 (26);
Иркутская Ангарск (fix);839559;7.2;4.5;4.5 (26);
Иркутская Братск (fix);839531;7.2;4.5;4.5 (26);
Иркутская Братск (fix);839532;7.2;4.5;4.5 (26);
Иркутская Братск (fix);839533;7.2;4.5;4.5 (26);
Иркутская Братск (fix);839534;7.2;4.5;4.5 (26);
Иркутская Иркутск (fix);83952;7.2;4.5;4.5 (26);
Калининградская (fix);8401;7.2;4.5;4.5 (26);
Калининградская Калининград (fix);84012;7.2;4.5;4.5 (26);
Калмыкия (fix);8847;7.2;4.5;4.5 (26);
Калмыкия Элиста (fix);88472;7.2;4.5;4.5 (26);
Красноярский (fix);8391;7.2;4.5;4.5 (26);
Красноярский Ачинск (fix);839151;7.2;4.5;4.5 (26);
Красноярский Енисейск (fix);839195;7.2;4.5;4.5 (26);
Красноярский Железногорск (fix);839197;7.2;4.5;4.5 (26);
Красноярский Кодинск (fix);839143;7.2;4.5;4.5 (26);
Красноярский Красноярск (fix);83912;7.2;4.5;4.5 (26);
Красноярский Красноярск (fix);8391987;7.2;4.5;4.5 (26);
Красноярский Красноярск (fix);8391988;7.2;4.5;4.5 (26);
Красноярский Красноярск (fix);8391989;7.2;4.5;4.5 (26);
Красноярский Норильск (fix);839192;7.2;4.5;4.5 (26);
Красноярский Норильск (fix);839193;7.2;4.5;4.5 (26);
Красноярский Норильск (fix);839194;7.2;4.5;4.5 (26);
Тыва (fix);8394;7.2;4.5;4.5 (26);
Тыва Кызыл (fix);83942;7.2;4.5;4.5 (26);
Хакасия (fix);8390;7.2;4.5;4.5 (26);
Хакасия Абакан (fix);83902;7.2;4.5;4.5 (26);
Читинская (fix);8302;7.2;4.5;4.5 (26);
Читинская Чита (fix);83022;7.2;4.5;4.5 (26);
Якутия-Саха (fix);8411;7.2;4.5;4.5 (26);
Якутия-Саха Якутск (fix);84112;7.2;4.5;4.5 (26);
Амурская (fix);8416;10.5;11.57;11.09(27);
Амурская Белогорск (fix);841641;10.5;11.57;11.09(27);
Амурская Благовещенск (fix);84162;7.93;5.23;5.23 (263);
Амурская Новобурейск (fix);841634;10.5;11.57;11.09(27);
Амурская Райчихинск (fix);841633;10.5;11.57;11.09(27);
Амурская Райчихинск (fix);841647;10.5;11.57;11.09(27);
Амурская Свободный (fix);841643;10.5;11.57;11.09(27);
Амурская Тында (fix);841656;10.5;11.57;11.09(27);
Камчатская (fix);8415;10.5;11.57;11.09(27);
Камчатская Петропавловск-Камчатский (fix);84152;7.93;5.23;5.23 (263);
Магаданская (fix);8413;7.5;4.8;4.8 (264);
Магаданская Магадан (fix);84132;10.5;11.57;11.09(27);
Ненецкий АО (fix);881857;10.5;11.57;11.09(27);
Ненецкий АО Нарьян-Мар (fix);881853;7.4;4.7;4.7 (265);
Приморский (fix);8423;10.5;11.57;11.09(27);
Приморский Арсеньев (fix);842361;10.5;11.57;11.09(27);
Приморский Артем (fix);842337;10.5;11.57;11.09(27);
Приморский Владивосток (fix);84232;7.93;5.23;5.23 (263);
Приморский Дальнереченск (fix);842356;10.5;11.57;11.09(27);
Приморский Находка (fix);842366;10.5;11.57;11.09(27);
Приморский Находка (fix);842367;10.5;11.57;11.09(27);
Приморский Находка (fix);842369;10.5;11.57;11.09(27);
Приморский Пожарский (fix);842357;10.5;11.57;11.09(27);
Приморский Спасск-Дальний (fix);842352;10.5;11.57;11.09(27);
Приморский Уссурийск (fix);842342;10.5;11.57;11.09(27);
Приморский Уссурийск (fix);842343;10.5;11.57;11.09(27);
Сахалинская (fix);8424;10.5;11.57;11.09(27);
Сахалинская Южно-Сахалинск (fix);84242;7.93;5.23;5.23 (263);
Хабаровский (fix);8421;10.5;11.57;11.09(27);
Хабаровский Ванино (fix);842137;10.5;11.57;11.09(27);
Хабаровский Комсомольск-на-Амуре (fix);84217;10.5;11.57;11.09(27);
Хабаровский Хабаровск (fix);84212;7.93;5.23;5.23 (263);
Чукотский (fix);8427;7.5;4.8;4.8 (264);
Чукотский Анадырь (fix);84272;7.5;4.8;4.8 (264);
Крым (fix);8365;9.8;6.3;6.3 (28);
Крым Севастополь (fix);8869;10.5;7;7(262);
Украина (fix) - Киев;88044;11.02;12.4;11.91 (29);
Украина (fix);880;11.38;12.33;11.86 (30);
Украина (mob) - ГТ Украина;88039;12;10.87;10.41(31);
Абхазия (fix) - Сухуми;8840222;24.43;20.43;20.43 (32);
Абхазия (fix) - Сухуми;8840223;24.43;20.43;20.43 (32);
Абхазия (fix) - Сухуми;8840226;24.43;20.43;20.43 (32);
Абхазия (fix) - Сухуми;8840229;24.43;20.43;20.43 (32);
Абхазия (fix);8840;20.88;19.46;19.02 (33);
Казахстан (fix) - Актобе;87132;11.36;7.36;7.36 (34);
Казахстан (fix) - Алматы;87272;11.36;7.36;7.36 (34);
Казахстан (fix) - Алматы;87273;11.36;7.36;7.36 (34);
Казахстан (fix) - Алматы;87279;11.36;7.36;7.36 (34);
Казахстан (fix) - Астана;87172;11.36;7.36;7.36 (34);
Казахстан (fix) - Атырау;87122;11.36;7.36;7.36 (34);
Казахстан (fix) - Караганда;87212;11.36;7.36;7.36 (34);
Казахстан (fix) - Кокшетау;87162;11.36;7.36;7.36 (34);
Казахстан (fix) - Кустанай;87142;11.36;7.36;7.36 (34);
Казахстан (fix) - Павлодар;87182;11.36;7.36;7.36 (34);
Казахстан (fix) - Тараз;87262;11.36;7.36;7.36 (34);
Казахстан (fix) - Уральск;87112;11.36;7.36;7.36 (34);
Казахстан (fix) - Чимкент;87252;11.36;7.36;7.36 (34);
Казахстан (fix);87;11.36;7.36;7.36 (34);
Казахстан (mob) - Altel;8700;11.36;7.36;7.36 (34);
Казахстан (mob) - Altel;8708;11.36;7.36;7.36 (34);
Казахстан (mob) - K-Cell;8701;9.62;8.49;8.03 (35);
Казахстан (mob) - K-Cell;8702;9.62;8.49;8.03 (35);
Казахстан (mob) - K-Cell;8775;9.62;8.49;8.03 (35);
Казахстан (mob) - K-Cell;8778;9.62;8.49;8.03 (35);
Казахстан (mob) - Neo;8707;11.62;7.62;7.62 (36);
Казахстан (mob) - Neo;8747;11.62;7.62;7.62 (36);
Кыргызстан (fix) - Бишкек;896312;12.53;10.47;10.05 (37);
Кыргызстан (fix);896;12.71;13;12.49 (38);
Кыргызстан (mob) - Сотел;896575;12.71;13;12.49 (38);
Кыргызстан (mob) - Сотел;896577;12.71;13;12.49 (38);
Таджикистан (fix) - Выдел сети;8924;13.43;13.84;13.33 (39);
Таджикистан (fix) - Душанбе;892372;9.71;10;9.49 (40);
Таджикистан (fix);892;10.72;11.13;10.62 (41);
Таджикистан (mob) - Babilon;892918;12.55;12.28;11.79 (42);
Таджикистан (mob) - Babilon;89298;12.55;12.28;11.79 (43);
Таджикистан (mob) - TK Mobile;89295;15.18;15.77;15.25 (44);
Таджикистан (mob) - TT-Mobile;89241;13.96;15.33;14.77 (45);
Таджикистан (mob) - TT-Mobile;89255;13.96;15.33;14.77 (45);
Таджикистан (mob) - TT-Mobile;89288;13.96;15.33;14.77 (45);
Таджикистан (mob) - TT-Mobile;89290;13.96;15.33;14.77 (45);
Таджикистан (mob) - ТаджикТел;892998;13.07;13.36;12.85 (46);
Таджикистан (mob) - Таком;892911;13.6;15.9;15.31 (47);
Таджикистан (mob) - Таком;892915;13.6;15.9;15.31 (47);
Таджикистан (mob) - Таком;892917;13.6;15.9;15.31 (47);
Таджикистан (mob) - Таком;892919;13.6;15.9;15.31 (47);
Туркмения (fix);893;12.68;8.68;8.68 (48);
Туркмения (mob);8936;12.43;14.64;14.05 (49);
Узбекистан (fix) - Ташкент;898711;11.81;7.81;7.81 (50);
Узбекистан (fix) - Ташкент;898712;11.81;7.81;7.81 (50);
Узбекистан (fix) - Ташкент;898713;11.81;7.81;7.81 (50);
Узбекистан (fix);898;11.81;7.81;7.81 (50);
Узбекистан (mob) - Коском;89893;11.81;7.81;7.81 (50);
Узбекистан (mob) - Коском;89894;11.81;7.81;7.81 (50);
Узбекистан (mob) - Юнител;89890;11.81;7.81;7.81 (50);
Узбекистан (mob) - Юнител;89891;11.81;7.81;7.81 (50);
Узбекистан (mob);8989;11.81;7.81;7.81 (50);
Южная Осетия (mob) - Остелеком;8929803;11.81;7.81;7.81 (50);
Южная Осетия (mob) - Остелеком;8929804;11.81;7.81;7.81 (50);
Южная Осетия (mob) - Остелеком;8929805;11.81;7.81;7.81 (50);
Южная Осетия (mob) - Остелеком;8929806;11.81;7.81;7.81 (50);
Южная Осетия (mob) - Остелеком;8929807;11.81;7.81;7.81 (50);
Южная Осетия (mob) - Остелеком;8929808;11.81;7.81;7.81 (50);
Южная Осетия (mob) - Остелеком;8929809;11.81;7.81;7.81 (50);
Южная Осетия (mob) - Остелеком;8929810;11.81;7.81;7.81 (50);
Южная Осетия (mob) - Остелеком;8929811;11.81;7.81;7.81 (50);
Южная Осетия (mob) - Остелеком;8929812;11.81;7.81;7.81 (50);
Австрия (fix) - Вена;810431;34.91;29.91;29.91 (51);
Австрия (fix);81043;34.91;29.91;29.91 (51);
Австрия (mob) - Hutchison 3G;81043660;34.91;29.91;29.91 (51);
Австрия (mob) - Hutchison 3G;8104367833;34.91;29.91;29.91 (51);
Австрия (mob) - Hutchison 3G;8104367890;34.91;29.91;29.91 (51);
Австрия (mob) - Hutchison 3G;8104367891;34.91;29.91;29.91 (51);
Австрия (mob) - Hutchison 3G;81043681;34.91;29.91;29.91 (51);
Австрия (mob) - Hutchison 3G;81043699;34.91;29.91;29.91 (51);
Австрия (mob) - Mobilcom;81043664;34.91;29.91;29.91 (51);
Австрия (mob) - Mobilcom;81043680;34.91;29.91;29.91 (51);
Австрия (mob) - Mobilcom;81043688;34.91;29.91;29.91 (51);
Австрия (mob) - Mobilcom;8104369988;34.91;29.91;29.91 (51);
Австрия (mob) - Mobilcom;8104369989;34.91;29.91;29.91 (51);
Австрия (mob) - Telering;81043650;34.91;29.91;29.91 (51);
Австрия (mob) - T-Mobile;81043676;34.91;29.91;29.91 (51);
Австрия (mob) - T-Mobile;81043677;34.91;29.91;29.91 (51);
Албания (fix);810355;16.01;16.9;16.24 (52);
Андорра (fix);810376;34.91;29.91;29.91 (51);
Андорра (mob);8103763;13.56;15.25;14.55 (53);
Андорра (mob);8103764;13.56;15.25;14.55 (53);
Андорра (mob);8103765;13.56;15.25;14.55 (53);
Андорра (mob);8103766;13.56;15.25;14.55 (53);
Бельгия (fix) - special services;81032702;15.1;10.1;10.1 (54);
Бельгия (fix) - special services;81032703;15.1;10.1;10.1 (54);
Бельгия (fix) - special services;81032704;15.1;10.1;10.1 (54);
Бельгия (fix) - special services;81032706;15.1;10.1;10.1 (54);
Бельгия (fix) - special services;81032707;15.1;10.1;10.1 (54);
Бельгия (fix);81032;15.1;10.1;10.1 (54);
Бельгия (mob) - Base;81032483;15.1;10.1;10.1 (54);
Бельгия (mob) - Base;81032484;15.1;10.1;10.1 (54);
Бельгия (mob) - Base;81032485;15.1;10.1;10.1 (54);
Бельгия (mob) - Base;81032486;15.1;10.1;10.1 (54);
Бельгия (mob) - Base;81032487;15.1;10.1;10.1 (54);
Бельгия (mob) - Base;81032488;15.1;10.1;10.1 (54);
Бельгия (mob) - Base;81032489;15.1;10.1;10.1 (54);
Бельгия (mob) - Base;81032770002;15.1;10.1;10.1 (54);
Бельгия (mob) - Mobistar;8103249;15.1;10.1;10.1 (54);
Бельгия (mob) - Mobistar;81032770005;15.1;10.1;10.1 (54);
Бельгия (mob) - Proximus;81032460;15.1;10.1;10.1 (54);
Бельгия (mob) - Proximus;8103247;15.1;10.1;10.1 (54);
Бельгия (mob) - Proximus;81032770001;15.1;10.1;10.1 (54);
Бельгия (mob) - Telenet;810324681;15.1;10.1;10.1 (54);
Бельгия (mob) - Telenet;810324682;15.1;10.1;10.1 (54);
Бельгия (mob) - Telenet;810324683;15.1;10.1;10.1 (54);
Болгария (fix) - София;8103592;15.1;10.1;10.1 (54);
Болгария (fix);810359;15.1;10.1;10.1 (54);
Болгария (mob) - Globul;81035989;15.1;10.1;10.1 (54);
Болгария (mob) - Mobitel;81035988;15.1;10.1;10.1 (54);
Болгария (mob) - Mobitel;810359988;15.1;10.1;10.1 (54);
Болгария (mob) - Mobitel;810359989;15.1;10.1;10.1 (54);
Болгария (mob);81035987;15.1;10.1;10.1 (54);
Великобритания (fix) - IFS;8104450;15.1;10.1;10.1 (54);
Великобритания (fix) - IFS;8104480;15.1;10.1;10.1 (54);
Великобритания (fix) - IFS;81044899;15.1;10.1;10.1 (54);
Великобритания (fix) - Лондон;81044207;15.1;10.1;10.1 (54);
Великобритания (fix) - Лондон;81044208;15.1;10.1;10.1 (54);
Великобритания (fix);81044;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447400;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447401;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447402;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447403;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447411;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447412;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447413;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447414;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;8104474170;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447426;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447427;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447428;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447429;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447445;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447446;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447447;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447449;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447450;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447453;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447454;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447455;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447456;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447460;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447461;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447462;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447463;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447533;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447575;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447576;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447577;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447578;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447588;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447723;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447727;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447728;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447735;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447737;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447782;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447828;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447830;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447832;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447838;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447846;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447848;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447853;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447859;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447861;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447862;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447863;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447865;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447868;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447869;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447877;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447878;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447882;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447883;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447886;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447888;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447897;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447898;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447915;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447916;15.1;10.1;10.1 (54);
Великобритания (mob) - Hutchison 3G;810447988;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447430;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447431;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;81044751;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447521;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447522;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447523;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447525;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447526;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;81044754;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;81044756;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;81044759;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447701;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447702;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447703;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447704;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447705;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447706;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447707;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447708;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447709;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447710;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447711;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447712;15.1;10.1;10.1 (54);
Великобритания (mob) - O2;810447713;15.1;10.1;10.1 (54);
